"Four-Year Graduation Rates, Trend"
"All Districts, Free/Reduced Price Meal Eligibility"

"Thompson School District","Not Eligible For Lunch",93.7,94.2,95.0,92.7,95.8
"Tolland School District","Eligible For Free Lunch","*","*","*",100.0,81.3
"Tolland School District","Eligible For Reduced Lunch","N/A","*","*",87.5,90.9
"Tolland School District","Not Eligible For Lunch","*",96.8,95.1,91.1,96.2
"Torrington School District","Eligible For Free Lunch",54.5,60.4,75.0,74.8,68.3
"Torrington School District","Eligible For Reduced Lunch",52.9,73.5,79.4,85.2,96.0
"Torrington School District","Not Eligible For Lunch",85.3,90.9,90.6,91.0,91.7
"Trumbull School District","Eligible For Free Lunch",100.0,93.1,91.8,90.9,92.3
"Trumbull School District","Eligible For Reduced Lunch",88.9,95.2,95.5,88.5,95.0
"Trumbull School District","Not Eligible For Lunch",97.9,97.6,98.5,96.9,98.7
"Unified School District #1","Eligible For Free Lunch","*",1.3,"*","*",2.5
"Unified School District #1","Eligible For Reduced Lunch","*","*","*","*","*"
"Unified School District #1","Not Eligible For Lunch","*","*","*","*","*"
"Unified School District #2","Eligible For Free Lunch",33.3,13.3,19.1,22.2,28.2
"Unified School District #2","Eligible For Reduced Lunch","*","*","*","N/A","*"
"Unified School District #2","Not Eligible For Lunch","*","*","*",54.5,"*"
"Vernon School District","Eligible For Free Lunch",60.4,71.4,66.7,64.3,75.0
"Vernon School District","Eligible For Reduced Lunch",71.4,77.8,95.2,69.2,87.5
"Vernon School District","Not Eligible For Lunch",87.4,87.1,87.0,92.1,89.6
"Wallingford School District","Eligible For Free Lunch",69.2,77.6,81.7,73.1,79.2
"Wallingford School District","Eligible For Reduced Lunch",68.8,88.2,88.9,95.0,96.2
"Wallingford School District","Not Eligible For Lunch",88.4,94.4,92.2,94.3,96.8
"Waterbury School District","Eligible For Free Lunch",58.6,57.8,61.1,64.7,64.9
"Waterbury School District","Eligible For Reduced Lunch",79.9,78.8,82.4,76.1,79.1
"Waterbury School District","Not Eligible For Lunch",73.8,70.6,79.4,76.9,85.4
"Waterford School District","Eligible For Free Lunch","*",76.9,77.4,66.7,84.2
"Waterford School District","Eligible For Reduced Lunch","*",87.5,93.3,100.0,81.3
"Waterford School District","Not Eligible For Lunch",92.5,94.0,93.4,95.3,95.0
"Watertown School District","Eligible For Free Lunch",70.0,73.3,68.4,78.6,69.7
"Watertown School District","Eligible For Reduced Lunch",87.5,92.3,73.1,93.8,92.9
"Watertown School District","Not Eligible For Lunch",89.1,93.8,91.8,94.8,91.8
"West Hartford School District","Eligible For Free Lunch",75.2,77.9,80.0,89.6,85.3
"West Hartford School District","Eligible For Reduced Lunch",69.0,91.7,93.9,98.2,91.5
"West Hartford School District","Not Eligible For Lunch",93.4,96.2,96.3,94.7,95.8
"West Haven School District","Eligible For Free Lunch",54.4,64.6,59.3,69.1,70.9
"West Haven School District","Eligible For Reduced Lunch",75.0,74.6,72.6,80.0,84.5
"West Haven School District","Not Eligible For Lunch",75.4,80.3,85.0,77.6,86.8
"Westbrook School District","Eligible For Free Lunch","*","*","*","*","*"
"Westbrook School District","Eligible For Reduced Lunch","*","*","*","*","*"
"Westbrook School District","Not Eligible For Lunch",95.8,94.3,97.1,100.0,98.6
"Weston School District","Eligible For Free Lunch","*","*","*","*","*"
"Weston School District","Eligible For Reduced Lunch","N/A","*","*","*","*"
"Weston School District","Not Eligible For Lunch","*",99.5,99.0,97.1,96.3
"Westport School District","Eligible For Free Lunch","*","*","*","*","*"
"Westport School District","Eligible For Reduced Lunch","*","*","*","*","*"
"Westport School District","Not Eligible For Lunch",96.8,98.3,98.9,98.1,98.9
"Wethersfield School District","Eligible For Free Lunch",71.4,81.5,69.7,76.9,83.6
"Wethersfield School District","Eligible For Reduced Lunch",90.9,77.8,88.2,88.9,84.2
"Wethersfield School District","Not Eligible For Lunch",93.2,92.9,93.6,94.6,93.6
"Wilton School District","Eligible For Free Lunch","*","*","*","*",90.0
"Wilton School District","Eligible For Reduced Lunch","N/A","N/A","*","*",100.0
"Wilton School District","Not Eligible For Lunch","*","*",95.8,96.9,96.2
"Windham School District","Eligible For Free Lunch",39.0,57.4,66.3,60.8,75.0
"Windham School District","Eligible For Reduced Lunch",84.6,80.6,78.8,96.2,93.3
"Windham School District","Not Eligible For Lunch",83.9,89.8,86.6,85.5,90.3
"Windsor Locks School District","Eligible For Free Lunch",61.1,73.3,79.4,81.8,83.3
"Windsor Locks School District","Eligible For Reduced Lunch",100.0,90.5,85.7,93.3,87.5
"Windsor Locks School District","Not Eligible For Lunch",88.3,96.9,96.5,94.4,89.0
"Windsor School District","Eligible For Free Lunch",69.7,65.2,62.1,85.7,80.8
"Windsor School District","Eligible For Reduced Lunch",87.1,89.5,87.2,85.7,81.6
"Windsor School District","Not Eligible For Lunch",85.9,90.7,87.8,91.2,92.3
"Wolcott School District","Eligible For Free Lunch",81.0,88.9,69.6,85.5,94.3
"Wolcott School District","Eligible For Reduced Lunch",82.4,90.9,94.7,100.0,92.9
"Wolcott School District","Not Eligible For Lunch",94.7,95.0,97.2,97.6,97.7
"Woodstock Academy District","Eligible For Free Lunch","*","*","*","*","*"
"Woodstock Academy District","Eligible For Reduced Lunch","*","*","*","*","*"
"Woodstock Academy District","Not Eligible For Lunch",94.1,98.0,95.8,96.1,98.9

